Iteracion	Nombre	Promedio	Desviacion	Error(2sigma/raiz(n)*promedio)
Real DNA test 0
Occupation In
2	LinHashV1_IO_insert(2^15)	1474265,0	6,082762530298219	4,764251453143425E-6
2	LinHashV2_IO_insert(2^15)	0,0	0,0	NaN
IO out
2	BTree_IO_deleting(2^14)	50058,0	10,392304845413264	2,3972192256981902E-4
2	ExtHash_IO_deleting(2^14)	34196,333333333336	21,07921567168317	7,117775302821427E-4
2	LinHashV1_IO_deleting(2^14)	1879,0	0,0	0,0
2	LinHashV2_IO_deleting(2^14)	0,0	0,0	NaN
2	BTree_IO_deleting(2^13)	75540,0	20,784609690826528	3,1771247021445596E-4
2	ExtHash_IO_deleting(2^13)	52008,666666666664	42,15843134336634	9,360048332215751E-4
2	LinHashV1_IO_deleting(2^13)	3758,0	0,0	0,0
2	LinHashV2_IO_deleting(2^13)	0,0	0,0	NaN
2	BTree_IO_deleting(2^12)	88734,0	31,176914536239792	4,057069443505308E-4
2	ExtHash_IO_deleting(2^12)	61629,0	63,23764701504951	0,0011848406603078866
2	LinHashV1_IO_deleting(2^12)	5637,0	0,0	0,0
2	LinHashV2_IO_deleting(2^12)	0,0	0,0	NaN
2	BTree_IO_deleting(2^11)	95784,0	41,569219381653056	5,011275369581559E-4
2	ExtHash_IO_deleting(2^11)	67153,33333333333	84,31686268673268	0,0014498271627938993
2	LinHashV1_IO_deleting(2^11)	7516,0	0,0	0,0
2	LinHashV2_IO_deleting(2^11)	0,0	0,0	NaN
2	BTree_IO_deleting(2^10)	99762,0	51,96152422706632	6,014314067480604E-4
2	ExtHash_IO_deleting(2^10)	70629,66666666667	105,39607835841583	0,0017230848475879995
2	LinHashV1_IO_deleting(2^10)	9395,0	0,0	0,0
2	LinHashV2_IO_deleting(2^10)	0,0	0,0	NaN
2	BTree_IO_erased	102834,0	51,96152422706632	5,834646128712294E-4
2	ExtHash_IO_erased	72677,66666666667	105,39607835841583	0,001674529659595445
2	LinHashV1_IO_erased	9395,0	0,0	0,0
